,doc_id,sentence
2090,40,"     not the gaily-jewelled dead"
2091,40,"     tempt the waters from their bed;"
2092,40,"     for no ripples curl, alas!"
2093,40,"     along that wilderness of glass-"
2094,40,"     no swellings tell that winds may be"
2095,40,"     upon some far-off happier sea-"
2096,40,"     no heavings hint that winds have been"
2097,40,"     on seas less hideously serene,"
2098,40,""
2099,40,"     but lo, a stir is in the air!"
2100,40,"     the wave- there is a movement there!"
2101,40,"     as if the towers had thrust aside,"
2102,40,"     in slightly sinking, the dull tide-"
2103,40,"     as if their tops had feebly given"
2104,40,"     a void within the filmy heaven,"
2105,40,"     the waves have now a redder glow-"
2106,40,"     the hours are breathing faint and low-"
2107,40,"     and when, amid no earthly moans,"
2108,40,"     down, down that town shall settle hence,"
2109,40,"     hell, rising from a thousand thrones,"
2110,40,"     shall do it reverence,"
2111,41,"type of the antique rome! rich reliquary"
2112,41,"      of lofty contemplation left to time"
2113,41,"      by buried centuries of pomp and power!"
2114,41,"      at length- at length- after so many days"
2115,41,"      of weary pilgrimage and burning thirst,"
2116,41,"      thirst for the springs of lore that in thee lie,"
2117,41,"      i kneel, an altered and an humble man,"
2118,41,"      amid thy shadows, and so drink within"
2119,41,"      my very soul thy grandeur, gloom, and glory!"
2120,41,""
2121,41,"      vastness! and age! and memories of eld!"
2122,41,"      silence! and desolation! and dim night!"
2123,41,"      i feel ye now- i feel ye in your strength-"
2124,41,"      o spells more sure than e'er judaean king"
2125,41,"      taught in the gardens of gethsemane!"
2126,41,"      o charms more potent than the rapt chaldee"
2127,41,      ever drew down from out the quiet stars!
2128,41,""
2129,41,"      here, where a hero fell, a column falls!"
2130,41,"      here, where the mimic eagle glared in gold,"
2131,41,"      a midnight vigil holds the swarthy bat!"
2132,41,"      here, where the dames of rome their gilded hair"
2133,41,"      waved to the wind, now wave the reed and thistle!"
2134,41,"      here, where on golden throne the monarch lolled,"
2135,41,"      glides, spectre-like, unto his marble home,"
2136,41,"      lit by the wan light of the horned moon,"
2137,41,      the swift and silent lizard of the stones!
2138,41,""
2139,41,"      but stay! these walls- these ivy-clad arcades-"
2140,41,"      these moldering plinths- these sad and blackened shafts-"
2141,41,"      these vague entablatures- this crumbling frieze-"
2142,41,"      these shattered cornices- this wreck- this ruin-"
2143,41,"      these stones- alas! these grey stones- are they all-"
2144,41,"      all of the famed, and the colossal left"
2145,41,      by the corrosive hours to fate and me?
2146,41,""
2147,41,"      ""not all""- the echoes answer me- ""not all!"
2148,41,"      prophetic sounds and loud, arise forever"
2149,41,"      from us, and from all ruin, unto the wise,"
2150,41,"      as melody from memnon to the sun,"
2151,41,"      we rule the hearts of mightiest men- we rule"
2152,41,"      with a despotic sway all giant minds,"
2153,41,"      we are not impotent- we pallid stones,"
2154,41,"      not all our power is gone- not all our fame-"
2155,41,"      not all the magic of our high renown-"
2156,41,"      not all the wonder that encircles us-"
2157,41,"      not all the mysteries that in us lie-"
2158,41,"      not all the memories that hang upon"
2159,41,"      and cling around about us as a garment,"
2160,41,"      clothing us in a robe of more than glory,"""
2161,42,"lo! 'tis a gala night"
2162,42,"        within the lonesome latter years!"
2163,42,"      an angel throng, bewinged, bedight"
2164,42,"        in veils, and drowned in tears,"
2165,42,"      sit in a theatre, to see"
2166,42,"        a play of hopes and fears,"
2167,42,"      while the orchestra breathes fitfully"
2168,42,"        the music of the spheres,"
2169,42,""
2170,42,"      mimes, in the form of god on high,"
2171,42,"        mutter and mumble low,"
2172,42,"      and hither and thither fly-"
2173,42,"        mere puppets they, who come and go"
2174,42,"      at bidding of vast formless things"
2175,42,"        that shift the scenery to and fro,"
2176,42,"      flapping from out their condor wings"
2177,42,        invisible woe!
2178,42,""
2179,42,"      that motley drama- oh, be sure"
2180,42,"        it shall not be forgot!"
2181,42,"      with its phantom chased for evermore,"
2182,42,"        by a crowd that seize it not,"
2183,42,"      through a circle that ever returneth in"
2184,42,"        to the self-same spot,"
2185,42,"      and much of madness, and more of sin,"
2186,42,"        and horror the soul of the plot,"
2187,42,""
2188,42,"      but see, amid the mimic rout"
2189,42,"        a crawling shape intrude!"
2190,42,"      a blood-red thing that writhes from out"
2191,42,"        the scenic solitude!"
2192,42,"      it writhes!- it writhes!- with mortal pangs"
2193,42,"        the mimes become its food,"
2194,42,"      and seraphs sob at vermin fangs"
2195,42,"        in human gore imbued,"
2196,42,""
2197,42,"      out- out are the lights- out all!"
2198,42,"        and, over each quivering form,"
2199,42,"      the curtain, a funeral pall,"
2200,42,"        comes down with the rush of a storm,"
2201,42,"      while the angels, all pallid and wan,"
2202,42,"        uprising, unveiling, affirm"
2203,42,"      that the play is the tragedy, ""man,"""
2204,42,"        and its hero the conqueror worm,"
2205,43,"the only king by right divine"
2206,43,"is ellen king, and were she mine"
2207,43,"i'd strive for liberty no more,"
2208,43,"but hug the glorious chains i wore,"
2209,43,""
2210,43,"her bosom is an ivory throne,"
2211,43,"where tyrant virtue reigns alone ;"
2212,43,"no subject vice dare interfere,"
2213,43,"to check the power that governs here,"
2214,43,""
2215,43,"o! would she deign to rule my fate,"
2216,43,"i'd worship kings and kingly state,"
2217,43,"and hold this maxim all life long,"
2218,43,"the king — my king — can do no wrong,"
2219,44,"'tis said that when"
2220,44,"the hands of men"
2221,44,"tamed this primeval wood,"
2222,44,"and hoary trees with groans of woe,"
2223,44,"like warriors by an unknown foe,"
2224,44,"were in their strength subdued,"
2225,44,"the virgin earth gave instant birth"
2226,44,"to springs that ne'er did flow"
2227,44,"that in the sun did rivulets run,"
2228,44,"and all around rare flowers did blow"
2229,44,"the wild rose pale perfumed the gale"
2230,44,"and the queenly lily adown the dale"
2231,44,"whom the sun and the dew"
2232,44,"and the winds did woo,"
2233,44,"with the gourd and the grape luxuriant grew,"
2234,44,""
2235,44,"so when in tears"
2236,44,"the love of years"
2237,44,"is wasted like the snow,"
2238,44,"and the fine fibrils of its life"
2239,44,"by the rude wrong of instant strife"
2240,44,"are broken at a blow"
2241,44,"within the heart"
2242,44,"do springs upstart"
2243,44,"of which it doth now know,"
2244,44,"and strange, sweet dreams,"
2245,44,"like silent streams"
2246,44,"that from new fountains overflow,"
2247,44,"with the earlier tide"
2248,44,"of rivers glide"
2249,44,"deep in the heart whose hope has died--"
2250,44,"quenching the fires its ashes hide,--"
2251,44,"its ashes, whence will spring and grow"
2252,44,"sweet flowers, ere long,"
2253,44,the rare and radiant flowers of song!
2254,45,"the happiest day- the happiest hour"
2255,45,"       my sear'd and blighted heart hath known,"
2256,45,"     the highest hope of pride and power,"
2257,45,"       i feel hath flown,"
2258,45,""
2259,45,"     of power! said i? yes! such i ween;"
2260,45,"       but they have vanish'd long, alas!"
2261,45,"     the visions of my youth have been-"
2262,45,"       but let them pass,"
2263,45,""
2264,45,"     and, pride, what have i now with thee?"
2265,45,"       another brow may even inherit"
2266,45,"     the venom thou hast pour'd on me"
2267,45,"       be still, my spirit!"
2268,45,""
2269,45,"     the happiest day- the happiest hour"
2270,45,"       mine eyes shall see- have ever seen,"
2271,45,"     the brightest glance of pride and power,"
2272,45,"       i feel- have been,"
2273,45,""
2274,45,"     but were that hope of pride and power"
2275,45,"       now offer'd with the pain"
2276,45,"     even then i felt- that brightest hour"
2277,45,"       i would not live again,"
2278,45,""
2279,45,"     for on its wing was dark alloy,"
2280,45,"       and, as it flutter'd- fell"
2281,45,"     an essence- powerful to destroy"
2282,45,"       a soul that knew it well,"
2283,46,"in the greenest of our valleys"
2284,46,"        by good angels tenanted,"
2285,46,"      once a fair and stately palace-"
2286,46,"        radiant palace- reared its head,"
2287,46,"      in the monarch thought's dominion-"
2288,46,"        it stood there!"
2289,46,"      never seraph spread a pinion"
2290,46,        over fabric half so fair!
2291,46,""
2292,46,"      banners yellow, glorious, golden,"
2293,46,"        on its roof did float and flow,"
2294,46,"      this- all this- was in the olden"
2295,46,"        time long ago,"
2296,46,"      and every gentle air that dallied,"
2297,46,"        in that sweet day,"
2298,46,"      along the ramparts plumed and pallid,"
2299,46,"        a winged odor went away,"
2300,46,""
2301,46,"      wanderers in that happy valley,"
2302,46,"        through two luminous windows, saw"
2303,46,"      spirits moving musically,"
2304,46,"        to a lute's well-tuned law,"
2305,46,"      round about a throne where, sitting"
2306,46,"        porphyrogene!"
2307,46,"      in state his glory well-befitting,"
2308,46,"        the ruler of the realm was seen,"
2309,46,""
2310,46,"      and all with pearl and ruby glowing"
2311,46,"        was the fair palace door,"
2312,46,"      through which came flowing, flowing, flowing,"
2313,46,"        and sparkling evermore,"
2314,46,"      a troop of echoes, whose sweet duty"
2315,46,"        was but to sing,"
2316,46,"      in voices of surpassing beauty,"
2317,46,"        the wit and wisdom of their king,"
2318,46,""
2319,46,"      but evil things, in robes of sorrow,"
2320,46,"        assailed the monarch's high estate,"
2321,46,"      ah, let us mourn!- for never morrow"
2322,46,"        shall dawn upon him desolate!"
2323,46,"      and round about his home the glory"
2324,46,"        that blushed and bloomed,"
2325,46,"      is but a dim-remembered story"
2326,46,"        of the old time entombed,"
2327,46,""
2328,46,"      and travellers, now, within that valley,"
2329,46,"        through the red-litten windows see"
2330,46,"      vast forms, that move fantastically"
2331,46,"        to a discordant melody,"
2332,46,"      while, like a ghastly rapid river,"
2333,46,"        through the pale door"
2334,46,"      a hideous throng rush out forever"
2335,46,"        and laugh- but smile no more,"
2336,47,"in spring of youth it was my lot"
2337,47,"      to haunt of the wide world a spot"
2338,47,"      the which i could not love the less-"
2339,47,"      so lovely was the loneliness"
2340,47,"      of a wild lake, with black rock bound,"
2341,47,"      and the tall pines that towered around,"
2342,47,""
2343,47,"      but when the night had thrown her pall"
2344,47,"      upon that spot, as upon all,"
2345,47,"      and the mystic wind went by"
2346,47,"      murmuring in melody-"
2347,47,"      then- ah then i would awake"
2348,47,"      to the terror of the lone lake,"
2349,47,""
2350,47,"      yet that terror was not fright,"
2351,47,"      but a tremulous delight-"
2352,47,"      a feeling not the jewelled mine"
2353,47,"      could teach or bribe me to define-"
2354,47,"      nor love- although the love were thine,"
2355,47,""
2356,47,"      death was in that poisonous wave,"
2357,47,"      and in its gulf a fitting grave"
2358,47,"      for him who thence could solace bring"
2359,47,"      to his lone imagining-"
2360,47,"      whose solitary soul could make"
2361,47,"      an eden of that dim lake,"
2362,48,"once upon a midnight dreary, while i pondered, weak and weary,"
2363,48," over many a quaint and curious volume of forgotten lore,"
2364,48,"   while i nodded, nearly napping, suddenly there came a tapping,"
2365,48,"  as of some one gently rapping, rapping at my chamber door,"
2366,48," ""'tis some visitor,"" i muttered, ""tapping at my chamber door-"
2367,48,"               only this, and nothing more,"""
2368,48,""
2369,48,"   ah, distinctly i remember it was in the bleak december,"
2370,48," and each separate dying ember wrought its ghost upon the floor,"
2371,48,"   eagerly i wished the morrow;- vainly i had sought to borrow"
2372,48,"   from my books surcease of sorrow- sorrow for the lost lenore-"
2373,48," for the rare and radiant maiden whom the angels name lenore-"
2374,48,"               nameless here for evermore,"
2375,48,""
2376,48,"   and the silken sad uncertain rustling of each purple curtain"
2377,48," thrilled me- filled me with fantastic terrors never felt before;"
2378,48,"   so that now, to still the beating of my heart, i stood repeating,"
2379,48,"   ""'tis some visitor entreating entrance at my chamber door-"
2380,48," some late visitor entreating entrance at my chamber door;-"
2381,48,"               this it is, and nothing more,"""
2382,48,""
2383,48,"   presently my soul grew stronger; hesitating then no longer,"
2384,48," ""sir,"" said i, ""or madam, truly your forgiveness i implore;"
2385,48,"   but the fact is i was napping, and so gently you came rapping,"
2386,48,"   and so faintly you came tapping, tapping at my chamber door,"
2387,48," that i scarce was sure i heard you""- here i opened wide the door;-"
2388,48,"               darkness there, and nothing more,"
2389,48,""
2390,48,"   deep into that darkness peering, long i stood there wondering,"
2391,48,"       fearing,"
2392,48," doubting, dreaming dreams no mortals ever dared to dream before;"
2393,48,"   but the silence was unbroken, and the stillness gave no token,"
2394,48,"   and the only word there spoken was the whispered word, ""lenore!"""
2395,48," this i whispered, and an echo murmured back the word, ""lenore!""-"
2396,48,"               merely this, and nothing more,"
2397,48,""
2398,48,"   back into the chamber turning, all my soul within me burning,"
2399,48,"  soon again i heard a tapping somewhat louder than before,"
2400,48,"   ""surely,"" said i, ""surely that is something at my window lattice,"
2401,48,"   let me see, then, what thereat is, and this mystery explore-"
2402,48," let my heart be still a moment and this mystery explore;-"
2403,48,"               'tis the wind and nothing more,"""
2404,48,""
2405,48,"   open here i flung the shutter, when, with many a flirt and"
2406,48,"       flutter,"
2407,48," in there stepped a stately raven of the saintly days of yore;"
2408,48,"   not the least obeisance made he; not a minute stopped or stayed"
2409,48,"       he;"
2410,48,"   but, with mien of lord or lady, perched above my chamber door-"
2411,48," perched upon a bust of pallas just above my chamber door-"
2412,48,"               perched, and sat, and nothing more,"
2413,48,""
2414,48,"  then this ebony bird beguiling my sad fancy into smiling,"
2415,48," by the grave and stern decorum of the countenance it wore,"
2416,48,"  ""though thy crest be shorn and shaven, thou,"" i said, ""art sure no"
2417,48,"       craven,"
2418,48,"  ghastly grim and ancient raven wandering from the nightly shore-"
2419,48," tell me what thy lordly name is on the night's plutonian shore!"""
2420,48,"               quoth the raven, ""nevermore,"""
2421,48,""
2422,48,"   much i marvelled this ungainly fowl to hear discourse so plainly,"
2423,48," though its answer little meaning- little relevancy bore;"
2424,48,"   for we cannot help agreeing that no living human being"
2425,48,"   ever yet was blest with seeing bird above his chamber door-"
2426,48," bird or beast upon the sculptured bust above his chamber door,"
2427,48,"               with such name as ""nevermore,"""
2428,48,""
2429,48,"   but the raven, sitting lonely on the placid bust, spoke only"
2430,48," that one word, as if his soul in that one word he did outpour,"
2431,48,"   nothing further then he uttered- not a feather then he fluttered-"
2432,48,"   till i scarcely more than muttered, ""other friends have flown"
2433,48,"       before-"
2434,48," on the morrow he will leave me, as my hopes have flown before,"""
2435,48,"               then the bird said, ""nevermore,"""
2436,48,""
2437,48,"    startled at the stillness broken by reply so aptly spoken,"
2438,48," ""doubtless,"" said i, ""what it utters is its only stock and store,"
2439,48,"    caught from some unhappy master whom unmerciful disaster"
2440,48,"    followed fast and followed faster till his songs one burden bore-"
2441,48," till the dirges of his hope that melancholy burden bore"
2442,48,"               of 'never- nevermore',"""
2443,48,""
2444,48,"   but the raven still beguiling all my fancy into smiling,"
2445,48," straight i wheeled a cushioned seat in front of bird, and bust and"
2446,48,"       door;"
2447,48,"   then upon the velvet sinking, i betook myself to linking"
2448,48,"   fancy unto fancy, thinking what this ominous bird of yore-"
2449,48," what this grim, ungainly, ghastly, gaunt and ominous bird of yore"
2450,48,"               meant in croaking ""nevermore,"""
2451,48,""
2452,48,"   this i sat engaged in guessing, but no syllable expressing"
2453,48," to the fowl whose fiery eyes now burned into my bosom's core;"
2454,48,"   this and more i sat divining, with my head at ease reclining"
2455,48,"   on the cushion's velvet lining that the lamplight gloated o'er,"
2456,48," but whose velvet violet lining with the lamplight gloating o'er,"
2457,48,"               she shall press, ah, nevermore!"
2458,48,""
2459,48,"   then methought the air grew denser, perfumed from an unseen censer"
2460,48," swung by seraphim whose footfalls tinkled on the tufted floor,"
2461,48,"   ""wretch,"" i cried, ""thy god hath lent thee- by these angels he"
2462,48,"       hath sent thee"
2463,48,"   respite- respite and nepenthe, from thy memories of lenore!"
2464,48," quaff, oh quaff this kind nepenthe and forget this lost lenore!"""
2465,48,"               quoth the raven, ""nevermore,"""
2466,48,""
2467,48,"   ""prophet!"" said i, ""thing of evil!- prophet still, if bird or"
2468,48,"       devil!-"
2469,48," whether tempter sent, or whether tempest tossed thee here ashore,"
2470,48,"   desolate yet all undaunted, on this desert land enchanted-"
2471,48,"   on this home by horror haunted- tell me truly, i implore-"
2472,48," is there- is there balm in gilead?- tell me- tell me, i implore!"""
2473,48,"               quoth the raven, ""nevermore,"""
2474,48,""
2475,48,"   ""prophet!"" said i, ""thing of evil- prophet still, if bird or"
2476,48,"       devil!"
2477,48," by that heaven that bends above us- by that god we both adore-"
2478,48,"   tell this soul with sorrow laden if, within the distant aidenn,"
2479,48,"   it shall clasp a sainted maiden whom the angels name lenore-"
2480,48," clasp a rare and radiant maiden whom the angels name lenore,"""
2481,48,"               quoth the raven, ""nevermore,"""
2482,48,""
2483,48,"   ""be that word our sign in parting, bird or fiend,"" i shrieked,"
2484,48,"       upstarting-"
2485,48," ""get thee back into the tempest and the night's plutonian shore!"
2486,48,"   leave no black plume as a token of that lie thy soul hath spoken!"
2487,48,"   leave my loneliness unbroken!- quit the bust above my door!"
2488,48," take thy beak from out my heart, and take thy form from off my"
2489,48,"       door!"""
2490,48,"              quoth the raven, ""nevermore,"""
2491,48,""
2492,48,"   and the raven, never flitting, still is sitting, still is sitting"
2493,48," on the pallid bust of pallas just above my chamber door;"
2494,48,"   and his eyes have all the seeming of a demon's that is dreaming,"
2495,48,"   and the lamplight o'er him streaming throws his shadow on the"
2496,48,"       floor;"
2497,48," and my soul from out that shadow that lies floating on the floor"
2498,48,               shall be lifted- nevermore!
2499,49,"at midnight, in the month of june,"
2500,49,"     i stand beneath the mystic moon,"
2501,49,"     an opiate vapor, dewy, dim,"
2502,49,"     exhales from out her golden rim,"
2503,49,"     and, softly dripping, drop by drop,"
2504,49,"     upon the quiet mountain top,"
2505,49,"     steals drowsily and musically"
2506,49,"     into the universal valley,"
2507,49,"     the rosemary nods upon the grave;"
2508,49,"     the lily lolls upon the wave;"
2509,49,"     wrapping the fog about its breast,"
2510,49,"     the ruin molders into rest;"
2511,49,"     looking like lethe, see! the lake"
2512,49,"     a conscious slumber seems to take,"
2513,49,"     and would not, for the world, awake,"
2514,49,"     all beauty sleeps!- and lo! where lies"
2515,49,"     irene, with her destinies!"
2516,49,""
2517,49,"     o, lady bright! can it be right-"
2518,49,"     this window open to the night?"
2519,49,"     the wanton airs, from the tree-top,"
2520,49,"     laughingly through the lattice drop-"
2521,49,"     the bodiless airs, a wizard rout,"
2522,49,"     flit through thy chamber in and out,"
2523,49,"     and wave the curtain canopy"
2524,49,"     so fitfully- so fearfully-"
2525,49,"     above the closed and fringed lid"
2526,49,"     'neath which thy slumb'ring soul lies hid,"
2527,49,"     that, o'er the floor and down the wall,"
2528,49,"     like ghosts the shadows rise and fall!"
2529,49,"     oh, lady dear, hast thou no fear?"
2530,49,"     why and what art thou dreaming here?"
2531,49,"     sure thou art come o'er far-off seas,"
2532,49,"     a wonder to these garden trees!"
2533,49,"     strange is thy pallor! strange thy dress,"
2534,49,"     strange, above all, thy length of tress,"
2535,49,     and this all solemn silentness!
2536,49,""
2537,49,"     the lady sleeps! oh, may her sleep,"
2538,49,"     which is enduring, so be deep!"
2539,49,"     heaven have her in its sacred keep!"
2540,49,"     this chamber changed for one more holy,"
2541,49,"     this bed for one more melancholy,"
2542,49,"     i pray to god that she may lie"
2543,49,"     for ever with unopened eye,"
2544,49,     while the pale sheeted ghosts go by!
2545,49,""
2546,49,"     my love, she sleeps! oh, may her sleep"
2547,49,"     as it is lasting, so be deep!"
2548,49,"     soft may the worms about her creep!"
2549,49,"     far in the forest, dim and old,"
2550,49,"     for her may some tall vault unfold-"
2551,49,"     some vault that oft has flung its black"
2552,49,"     and winged panels fluttering back,"
2553,49,"     triumphant, o'er the crested palls,"
2554,49,"     of her grand family funerals-"
2555,49,"     some sepulchre, remote, alone,"
2556,49,"     against whose portal she hath thrown,"
2557,49,"     in childhood, many an idle stone-"
2558,49,"     some tomb from out whose sounding door"
2559,49,"     she ne'er shall force an echo more,"
2560,49,"     thrilling to think, poor child of sin!"
2561,49,"     it was the dead who groaned within,"
2562,50,"once it smiled a silent dell"
2563,50,"      where the people did not dwell;"
2564,50,"      they had gone unto the wars,"
2565,50,"      trusting to the mild-eyed stars,"
2566,50,"      nightly, from their azure towers,"
2567,50,"      to keep watch above the flowers,"
2568,50,"      in the midst of which all day"
2569,50,"      the red sunlight lazily lay,"
2570,50,"      now each visitor shall confess"
2571,50,"      the sad valley's restlessness,"
2572,50,"      nothing there is motionless-"
2573,50,"      nothing save the airs that brood"
2574,50,"      over the magic solitude,"
2575,50,"      ah, by no wind are stirred those trees"
2576,50,"      that palpitate like the chill seas"
2577,50,"      around the misty hebrides!"
2578,50,"      ah, by no wind those clouds are driven"
2579,50,"      that rustle through the unquiet heaven"
2580,50,"      uneasily, from morn till even,"
2581,50,"      over the violets there that lie"
2582,50,"      in myriad types of the human eye-"
2583,50,"      over the lilies there that wave"
2584,50,"      and weep above a nameless grave!"
2585,50,"      they wave,- from out their fragrant tops"
2586,50,"      eternal dews come down in drops,"
2587,50,"      they weep,- from off their delicate stems"
2588,50,"      perennial tears descend in gems,"
2589,51,"i saw thee on thy bridal day-"
2590,51,"     when a burning blush came o'er thee,"
2591,51,"   though happiness around thee lay,"
2592,51,"     the world all love before thee,"
2593,51,""
2594,51,"   and in thine eye a kindling light"
2595,51,"     whatever it might be"
2596,51,"   was all on earth my aching sight"
2597,51,"     of loveliness could see,"
2598,51,""
2599,51,"   that blush, perhaps, was maiden shame-"
2600,51,"     as such it well may pass-"
2601,51,"   though its glow hath raised a fiercer flame"
2602,51,"     in the breast of him, alas!"
2603,51,""
2604,51,"   who saw thee on that bridal day,"
2605,51,"     when that deep blush would come o'er thee,"
2606,51,"   though happiness around thee lay;"
2607,51,"     the world all love before thee,"
2608,52,"the bowers whereat, in dreams, i see"
2609,52,"       the wantonest singing birds,"
2610,52,"     are lips- and all thy melody"
2611,52,       of lip-begotten words-
2612,52,""
2613,52,"     thine eyes, in heaven of heart enshrined,"
2614,52,"       then desolately fall,"
2615,52,"     o god! on my funereal mind"
2616,52,       like starlight on a pall-
2617,52,""
2618,52,"    thy heart- thy heart!- i wake and sigh,"
2619,52,"       and sleep to dream till day"
2620,52,"     of the truth that gold can never buy-"
2621,52,"       of the baubles that it may,"
2622,53,"sleep on, sleep on, another hour —"
2623,53,"i would not break so calm a sleep,"
2624,53,"to wake to sunshine and to show'r,"
2625,53,"to smile and weep,"
2626,53,""
2627,53,"sleep on, sleep on, like sculptured thing,"
2628,53,"majestic, beautiful art thou;"
2629,53,"sure seraph shields thee with his wing"
2630,53,and fans thy brow —
2631,53,""
2632,53,"we would not deem thee child of earth,"
2633,53,"for, o, angelic, is thy form!"
2634,53,"but, that in heav'n thou had'st thy birth,"
2635,53,where comes no storm
2636,53,""
2637,53,"to mar the bright, the perfect flow'r,"
2638,53,"but all is beautiful and still —"
2639,53,"and golden sands proclaim the hour"
2640,53,"which brings no ill,"
2641,53,""
2642,53,"sleep on, sleep on, some fairy dream"
2643,53,"perchance is woven in thy sleep —"
2644,53,"but, o, thy spirit, calm, serene,"
2645,53,"must wake to weep,"
2646,54,"not long ago, the writer of these lines,"
2647,54,"     in the mad pride of intellectuality,"
2648,54,"     maintained ""the power of words""- denied that ever"
2649,54,"     a thought arose within the human brain"
2650,54,"     beyond the utterance of the human tongue,"
2651,54,"     and now, as if in mockery of that boast,"
2652,54,"     two words- two foreign soft dissyllables-"
2653,54,"     italian tones, made only to be murmured"
2654,54,"     by angels dreaming in the moonlit ""dew"
2655,54,"     that hangs like chains of pearl on hermon hill,"""
2656,54,"     have stirred from out the abysses of his heart,"
2657,54,"     unthought-like thoughts that are the souls of thought,"
2658,54,"     richer, far wilder, far diviner visions"
2659,54,"     than even seraph harper, israfel,"
2660,54,"     who has ""the sweetest voice of all god's creatures,"""
2661,54,"     could hope to utter, and i! my spells are broken,"
2662,54,"     the pen falls powerless from my shivering hand,"
2663,54,"     with thy dear name as text, though bidden by thee,"
2664,54,"     i cannot write- i cannot speak or think-"
2665,54,"     alas, i cannot feel; for 'tis not feeling,"
2666,54,"     this standing motionless upon the golden"
2667,54,"     threshold of the wide-open gate of dreams,"
2668,54,"     gazing, entranced, adown the gorgeous vista,"
2669,54,"     and thrilling as i see, upon the right,"
2670,54,"     upon the left, and all the way along,"
2671,54,"     amid empurpled vapors, far away"
2672,54,"     to where the prospect terminates- thee only,"
2673,55,"beloved! amid the earnest woes"
2674,55,"        that crowd around my earthly path-"
2675,55,"      drear path, alas! where grows"
2676,55,"      not even one lonely rose-"
2677,55,"        my soul at least a solace hath"
2678,55,"      in dreams of thee, and therein knows"
2679,55,"      an eden of bland repose,"
2680,55,""
2681,55,"      and thus thy memory is to me"
2682,55,"        like some enchanted far-off isle"
2683,55,"      in some tumultuous sea-"
2684,55,"      some ocean throbbing far and free"
2685,55,"        with storms- but where meanwhile"
2686,55,"      serenest skies continually"
2687,55,"      just o'er that one bright island smile,"
2688,56,"thou wouldst be loved?- then let thy heart"
2689,56,"             from its present pathway part not!"
2690,56,"           being everything which now thou art,"
2691,56,"             be nothing which thou art not,"
2692,56,"           so with the world thy gentle ways,"
2693,56,"             thy grace, thy more than beauty,"
2694,56,"           shall be an endless theme of praise,"
2695,56,"             and love- a simple duty,"
2696,57,"i saw thee once- once only- years ago,"
2697,57,"i must not say how many- but not many,"
2698,57,"it was a july midnight; and from out"
2699,57,"a full-orbed moon, that, like thine own soul, soaring,"
2700,57,"sought a precipitate pathway up through heaven,"
2701,57,"there fell a silvery-silken veil of light,"
2702,57,"with quietude, and sultriness, and slumber,"
2703,57,"upon the upturned faces of a thousand"
2704,57,"roses that grew in an enchanted garden,"
2705,57,"where no wind dared to stir, unless on tiptoe-"
2706,57,"fell on the upturn'd faces of these roses"
2707,57,"that gave out, in return for the love-light,"
2708,57,"their odorous souls in an ecstatic death-"
2709,57,"fell on the upturn'd faces of these roses"
2710,57,"that smiled and died in this parterre, enchanted"
2711,57,"by thee, and by the poetry of thy presence,"
2712,57,"clad all in white, upon a violet bank"
2713,57,"i saw thee half reclining; while the moon"
2714,57,"fell on the upturn'd faces of the roses,"
2715,57,"and on thine own, upturn'd- alas, in sorrow!"
2716,57,""
2717,57,"was it not fate, that, on this july midnight-"
2718,57,"was it not fate, whose name is also sorrow,"
2719,57,"that bade me pause before that garden-gate,"
2720,57,"to breathe the incense of those slumbering roses?"
2721,57,"no footstep stirred, the hated world an slept,"
2722,57,"save only thee and me, oh, heaven!- oh, god!"
2723,57,"how my heart beats in coupling those two words!"
2724,57,"save only thee and me, i paused- i looked-"
2725,57,"and in an instant all things disappeared,"
2726,57,"ah, bear in mind this garden was enchanted!"
2727,57,""
2728,57,"the pearly lustre of the moon went out,"
2729,57,"the mossy banks and the meandering paths,"
2730,57,"the happy flowers and the repining trees,"
2731,57,"were seen no more, the very roses' odors"
2732,57,"died in the arms of the adoring airs,"
2733,57,"all- all expired save thee- save less than thou,"
2734,57,"save only the divine light in thine eyes-"
2735,57,"save but the soul in thine uplifted eyes,"
2736,57,"i saw but them- they were the world to me!"
2737,57,"i saw but them- saw only them for hours,"
2738,57,"saw only them until the moon went down,"
2739,57,"what wild heart-histories seemed to he enwritten"
2740,57,"upon those crystalline, celestial spheres!"
2741,57,"how dark a woe, yet how sublime a hope!"
2742,57,"how silently serene a sea of pride!"
2743,57,"how daring an ambition; yet how deep-"
2744,57,how fathomless a capacity for love!
2745,57,""
2746,57,"but now, at length, dear dian sank from sight,"
2747,57,"into a western couch of thunder-cloud;"
2748,57,"and thou, a ghost, amid the entombing trees"
2749,57,"didst glide away, only thine eyes remained;"
2750,57,"they would not go- they never yet have gone;"
2751,57,"lighting my lonely pathway home that night,"
2752,57,"they have not left me as my hopes have since;"
2753,57,"they follow me- they lead me through the years,"
2754,57,"they are my ministers- yet i their slave,"
2755,57,"their office is to illumine and enkindle-"
2756,57,"my duty, to be saved by their bright light,"
2757,57,"and purified in their electric fire,"
2758,57,"and sanctified in their elysian fire,"
2759,57,"they fill my soul with beauty which is hope,"
2760,57,"and are far up in heaven- the stars i kneel to"
2761,57,"in the sad, silent watches of my night;"
2762,57,"while even in the meridian glare of day"
2763,57,"i see them still- two sweetly scintillant"
2764,57,"venuses, unextinguished by the sun!"
2765,58,"helen, thy beauty is to me"
2766,58,"        like those nicean barks of yore,"
